,Name,Sex,Event,Equipment,Age,AgeClass,Division,BodyweightKg,WeightClassKg,Squat1Kg,Squat2Kg,Squat3Kg,Squat4Kg,Best3SquatKg,Bench1Kg,Bench2Kg,Bench3Kg,Bench4Kg,Best3BenchKg,Deadlift1Kg,Deadlift2Kg,Deadlift3Kg,Deadlift4Kg,Best3DeadliftKg,TotalKg,Place,Wilks,McCulloch,Glossbrenner,IPFPoints,Tested,Country,Federation,Date,MeetCountry,MeetState,MeetName
1403182,Paige Keen,F,SBD,Raw,,16-17,Amateur Teen 16-17,62.05,67.5,,,,,43.09,,,,,22.68,,,,,61.23,127.01,1,137.99,149.03,121.87,209.9,Yes,,RPS,2015-07-25,USA,PA,PA State Championships
1164752,Clarissa Ramirez,F,SBD,Single-ply,14.5,13-15,Girls,117.75,117.7+,,,,,90.72,,,,,56.7,,,,,102.06,249.48,2,200.18,236.21,169.8,318.88,Yes,,THSWPA,2018-02-17,USA,TX,Javelina Power Fest
1353336,Petr Horák,M,SBD,Wraps,36.5,35-39,Open,82.15,82.5,,,,,230.0,,,,,150.0,,,,,270.0,650.0,1,436.55,436.55,421.49,657.88,,Czechia,SAST,2016-04-08,Slovakia,,Majstrovstvá Českej a Slovenskej Republiky v silovom trojboji
223354,Shales,M,B,Raw,,55-59,55-59,100.0,100,,,,,,,,,,170.1,,,,,,170.1,3,103.52,126.81,99.49,611.48,Yes,,WNPF,2004-08-06,USA,NJ,World Championships
1183404,Annika Hirsimäki,F,SBD,Raw,,,Open,66.4,72,,,,,115.0,,,,,75.0,,,,,150.0,340.0,3,351.16,351.16,309.85,574.05,Yes,,SSF,2011-12-30,Sweden,,SM Klassisk SL
666016,Lynne Homan,F,B,Raw,52.5,50-54,FR-M2,58.7,63,,,,,,70.0,72.5,-75.0,,72.5,,,,,,72.5,1,82.22,95.78,72.67,606.98,Yes,USA,USAPL,2015-12-19,USA,TX,Texas Regional Championships
18826,Helge Frauendorf,M,B,Raw,29.0,24-34,Open,110.15,120,,,,,,185.0,190.0,-192.5,,190.0,,,,,,190.0,3,111.77,111.77,107.06,644.15,Yes,,BVDK,2017-11-04,Germany,MV,DM RAW Bankdruecken
1286794,Angelina Van Ryswyk,F,SBD,Raw,26.5,24-34,Open,79.4,84,,,,,85.0,,,,,52.5,,,,,117.5,255.0,1,234.31,234.31,205.58,399.67,Yes,,CPU,2012-12-01,Canada,AB,Powersurge III
1361604,Jeremiah Johnson,M,B,Raw,41.0,40-44,MM1R,109.18,110,,,,,,220.0,230.0,232.5,,232.5,,,,,,232.5,1,137.14,138.51,131.41,792.2,,USA,UPA,2017-11-18,USA,IA,Power Weekend
988417,Jiří Furch,M,SBD,Single-ply,33.5,24-34,Open,79.6,82.5,,,,,165.0,,,,,132.5,,,,,182.5,480.0,2,328.74,328.74,317.59,428.1,Yes,,CSST,2009-10-10,Czechia,,Ligy Družstev - Morava II
77821,G. Ruff,M,SBD,Single-ply,,,Open,90.0,90,,,,,,,,,,125.0,,,,,225.0,,DQ,,,,,,,USPF,1989-06-17,USA,TX,Texas Grand
270771,Mathu Blanton,M,SBD,Single-ply,,,Boys,96.34,99.7,,,,,181.44,,,,,120.2,,,,,181.44,483.08,12,298.62,298.62,287.3,387.11,Yes,,THSPA,2018-02-22,USA,TX,Burleson LCQ
903260,Marlene Alarcon,F,SBD,Raw,21.0,20-23,Open,74.3,75,,,,,117.5,,,,,57.5,,,,,130.0,305.0,4,291.67,297.5,256.65,490.14,,,USPA,2016-12-03,USA,CA,Deadweight Open
1413604,Chase Trusnovec,M,SBD,Raw,,,Amateur Open,108.32,110,,,,,272.16,,,,,195.04,,,,,,,DQ,,,,,Yes,,RPS,2014-07-12,USA,NY,Heatwave 2
6773,Sarah Rodwell,F,SBD,Wraps,33.0,24-34,F-OR,73.9,75,155.0,165.0,172.5,,172.5,80.0,87.5,92.5,,92.5,210.0,220.5,-225.0,,220.5,485.0,1,465.4,465.4,409.61,782.85,,Australia,GPC-AUS,2017-08-26,Australia,QLD,Spring Cup
1037738,Liane Blyn,F,SBD,Single-ply,39.0,35-39,Open,81.04,84,215.0,227.5,235.0,,235.0,155.0,162.5,-167.5,,162.5,205.0,215.0,220.0,,220.0,617.5,3,561.03,561.03,491.64,708.62,Yes,USA,IPF,2011-11-08,Czechia,,World Powerlifting Championships
568569,Andreas Røed Tindvik,M,SBD,Raw,17.5,18-19,Teen 14-18,95.0,105,100.0,110.0,120.0,,120.0,90.0,95.0,-100.0,,95.0,170.0,180.0,-200.0,,180.0,395.0,1,245.7,260.44,236.47,329.96,Yes,,NSF,2012-02-07,Norway,,Åpent stevne
489803,Andre Wiley,M,SBD,Single-ply,,,Boys,79.38,82.1,,,,,170.1,,,,,111.13,,,,,192.78,474.0,7,325.2,325.2,314.19,424.19,Yes,,THSPA,2016-01-23,USA,TX,Sulphur Springs ISD
85751,Mariah Liggett,F,SBD,Single-ply,32.5,24-34,Open,60.0,60,177.5,192.5,207.5,,207.5,-110.0,110.0,115.0,,115.0,190.0,210.0,-222.5,,210.0,532.5,1,593.68,593.68,524.54,706.89,,USA,USPF,1991-07-06,USA,PA,Senior Nationals
1022095,Gustavo Castro,M,SBD,Wraps,18.0,18-19,MT3,109.9,110,170.0,-200.0,200.0,,200.0,130.0,140.0,150.0,,150.0,180.0,200.0,,,200.0,550.0,1,323.76,343.19,310.15,449.29,,Argentina,FEPOA,2014-07-19,Argentina,,Torneo Nacional de Banco y Despegue
32018,Anna Ganenko,F,B,Single-ply,25.5,24-34,Open,96.1,90+,,,,,,120.0,135.0,142.5,,142.5,,,,,,142.5,1,120.14,120.14,103.7,610.67,Yes,Ukraine,UkrainePF,2001-06-30,Ukraine,,Ukrainian Bench Press Championships
83918,R. Munn,M,SBD,Multi-ply,,,Open,90.0,90,,,,,238.14,,,,,145.15,,,,,244.94,628.23,2,401.06,401.06,386.49,504.91,,,IPA,1998-03-07,USA,OH,Larry Pacifico Dedication Meet
699703,Daniel Alkon,M,SBD,Raw,22.5,20-23,MR-Jr,91.52,93,237.5,250.0,260.0,,260.0,147.5,155.0,-157.5,,155.0,262.5,280.0,-297.5,,280.0,695.0,10,439.99,439.99,423.84,660.42,Yes,,USAPL,2017-10-10,USA,FL,Raw National Championships
317822,Maxx Padron,M,SBD,Single-ply,,,Boys,59.87,59.8,,,,,136.08,,,,,72.57,,,,,154.22,362.87,5,310.1,310.1,302.18,406.39,Yes,,THSPA,2019-01-26,USA,TX,3rd Annual Eagle Strong Invitational
42663,Tetyana Skrypka,F,SBD,Single-ply,15.5,16-17,Open,59.6,60,160.0,-170.0,170.0,,170.0,92.5,-97.5,97.5,,97.5,162.5,172.5,-175.0,,172.5,440.0,2,493.1,557.21,435.72,603.94,Yes,Ukraine,UkrainePF,2003-02-26,Ukraine,,Ukrainian Powerlifting Championships
61073,Yoshihiro Higa,M,SBD,Raw,26.5,24-34,Open,73.85,74,-262.5,275.0,282.5,,282.5,145.0,150.0,157.5,,157.5,200.0,285.0,305.0,,305.0,745.0,1,536.66,536.66,519.3,825.3,Yes,Japan,JPA,2018-04-29,Japan,,Fukuoka Prefecture Championships
987811,Petr Vlach,M,SBD,Single-ply,28.5,24-34,Open,95.5,100,,,,,240.0,,,,,160.0,,,,,255.0,655.0,3,406.47,406.47,391.15,507.37,Yes,,CSST,2010-03-06,Czechia,,Mistrovství Moravy
1070855,Sykorian Lollar,F,SBD,Single-ply,,,Girls,54.7,56,,,,,77.11,,,,,36.29,,,,,83.91,197.31,1,236.47,236.47,209.28,337.86,Yes,,THSWPA,2014-02-01,USA,TX,Lone Oak
733591,Shawn O'Rourke,M,SBD,Raw,20.5,20-23,MR-G,80.4,83,210.0,222.5,,,222.5,145.0,155.0,-165.0,,155.0,220.0,230.0,240.0,,240.0,617.5,G,420.25,428.65,405.92,630.1,Yes,,USAPL,2017-05-06,USA,RI,Massachusetts and Rhode Island State Championships
728458,Daniel Martinez,M,SBD,Raw,37.5,35-39,MR-O,80.3,83,140.0,-145.0,147.5,,147.5,-87.5,87.5,-92.5,,87.5,175.0,180.0,187.5,,187.5,422.5,7,287.76,287.76,277.96,404.71,Yes,Spain,USAPL,2015-07-25,USA,FL,Central Florida Championship
973122,Janine Wiessenberg,F,SBD,Raw,,,Open,70.25,72,100.0,105.0,107.5,,107.5,50.0,55.0,-57.5,,55.0,110.0,-117.5,117.5,,117.5,280.0,5,277.87,277.87,244.92,459.83,Yes,,NPB,2018-02-03,Netherlands,ZH,Fox Powerlifting Cup
121273,Donald Henke,M,B,Single-ply,,,Masters 55-59,67.5,67.5,,,,,,,,,,100.0,,,,,,100.0,1,77.1,77.1,74.79,437.06,,,WPC,1990-07-21,USA,IL,World Bench Press Championships
445853,Daniel Ambriz,M,SBD,Single-ply,,,Boys,96.52,99.7,,,,,165.56,,,,,,,,,,,,DQ,,,,,Yes,,THSPA,2012-01-14,USA,TX,IRONCAT INVITATIONAL
615045,Kalya Forcier,F,SBD,Raw,24.0,24-34,F-O,51.44,52,,,,,130.0,,,,,70.0,,,,,135.0,335.0,1,421.12,421.12,373.45,642.07,Yes,,APF,2018-12-01,USA,MN,TCBB Holiday Throwdown V
484418,Ricky Gonzalez,M,SBD,Single-ply,19.0,18-19,Boys,82.01,82.1,,,,,,,,,,,,,,,,,DQ,,,,,Yes,,THSPA,2018-02-03,USA,TX,Uvalde High School Powerlifting Meet
308783,Osiris Flores,M,SBD,Single-ply,,,Boys,59.33,59.8,,,,,117.93,,,,,61.23,,,,,124.74,303.91,5,261.88,261.88,255.31,353.8,Yes,,THSPA,2019-02-07,USA,TX,Slaton Invitational
780986,Ari-Pekka Töllikkö,M,SBD,Single-ply,45.5,45-49,Masters 1,58.71,59,110.0,132.5,142.5,,142.5,105.0,112.5,-117.5,,112.5,150.0,162.5,170.0,,170.0,425.0,1,369.82,390.16,360.72,470.82,Yes,Finland,EPF,2016-07-12,Czechia,,European Masters Powerlifting Championships
100642,R. Ruiz,M,SBD,Single-ply,,,Masters 50-54,75.0,75,,,,,172.5,,,,,112.5,,,,,152.5,437.5,2,311.75,311.75,301.55,409.88,,,USPF,1990-05-05,USA,CA,Masters Nationals
256525,Jacob Jones,M,SBD,Single-ply,,,Boys,106.78,109.7,,,,,183.7,,,,,122.47,,,,,195.04,501.22,8,297.79,297.79,285.58,379.11,Yes,,THSPA,2017-03-10,USA,TX,Region 4 Division 2 Championships
377432,John Lovelady,M,SBD,Single-ply,,,Boys,72.26,74.8,,,,,102.06,,,,,70.31,,,,,149.69,322.05,15,235.67,235.67,228.16,325.28,Yes,,THSPA,2012-02-11,USA,TX,New Caney Boys
536112,Marat Zanakhov,M,B,Raw,25.0,24-34,Pro Open,58.6,60,,,,,,115.0,120.0,-122.5,,120.0,,,,,,120.0,1,104.6,104.6,102.04,647.22,,Russia,NAP,2015-10-16,Russia,,Golden Tiger Classic
540853,Bo H Jensen,M,SBD,Raw,29.5,24-34,Open,104.5,105,225.0,240.0,250.0,,250.0,162.5,172.5,177.5,,177.5,250.0,272.5,285.0,,285.0,712.5,1,426.48,426.48,409.3,625.51,Yes,,DSF,2016-05-21,Denmark,,AaSK Open Klassisk
878841,Mark Critzer,M,B,Raw,53.0,50-54,Masters 50-54,122.1,125,,,,,,,,,,165.0,,,,,,165.0,1,94.49,111.88,90.11,527.63,,,USPA,2017-10-28,USA,VA,Virginia State Championship
392787,Brett Mallon,M,SBD,Single-ply,,,Boys,81.37,82.1,,,,,204.12,,,,,124.74,,,,,229.06,557.92,1,376.89,376.89,363.95,481.56,Yes,,THSPA,2015-02-21,USA,TX,Forney Last Chance Meet
632267,Khashayar Farzam,M,BD,Raw,23.0,20-23,166-182,78.0,,,,,,,,,,,170.0,,,,,240.0,410.0,1,284.5,284.5,274.97,,,Canada,APF,2016-08-06,USA,ME,Maine State Powerlifting
688409,Michael George,M,SBD,Raw,18.0,18-19,MR-Jr,87.0,90,,,,,200.0,,,,,127.5,,,,,242.5,570.0,2,370.43,392.66,357.24,544.56,Yes,,USAPL,2013-11-09,USA,OH,Ohio State Meet
1185850,Jenny Petersson,F,SBD,Raw,,,Open,56.7,57,,,,,125.0,,,,,65.0,,,,,152.5,342.5,4,399.08,399.08,352.92,624.07,Yes,,SSF,2017-07-03,Sweden,,SM-veckan Borås - Klassisk styrkelyft
1004746,Mikko Ronkainen,M,SBD,Single-ply,24.5,24-34,Open,92.0,93,320.0,-337.5,337.5,,337.5,200.0,-210.0,210.0,,210.0,260.0,290.0,300.0,,300.0,847.5,1,535.16,535.16,515.46,653.15,Yes,Finland,SVNL,2012-02-11,Finland,,Voimanoston SM-kisat
83095,B. Dougherty,M,B,Multi-ply,,,Pro Open,140.0,140,,,,,,,,,,260.82,,,,,,260.82,1,145.75,145.75,138.08,565.27,,,IPA,1997-11-21,USA,DC,Senior Nationals
301690,Jairo Morales,M,SBD,Single-ply,,,Varsity,59.6,59.8,,,,,158.76,,,,,88.45,,,,,183.7,430.91,4,369.77,369.77,360.41,471.23,Yes,,THSPA,2013-01-12,USA,TX,Martin Tigers Powerlifting Meet
1195408,Tomas Ring,M,SBD,Single-ply,50.5,50-54,Masters 2,82.65,83,,,,,250.0,,,,,180.0,,,,,225.0,655.0,1,438.31,495.29,423.13,549.94,Yes,Sweden,SSF,2011-09-10,Sweden,,Veteran RM Styrkelyft
395232,Chris Caskey,M,SBD,Single-ply,,,Boys,124.28,124.7,,,,,,,,,,,,,,,,,DQ,,,,,Yes,,THSPA,2011-02-26,USA,TX,Yorktown 3
69454,Eric McIntosh,M,SBD,Wraps,31.0,24-34,Open,108.18,110,215.46,226.8,238.14,,238.14,165.56,174.63,181.44,,181.44,238.14,260.82,272.16,,272.16,691.73,1,409.22,409.22,392.25,592.4,,,APA,2018-03-24,USA,MA,Northeast United States Open
682000,Troy Morse,M,SBD,Raw,42.5,40-44,MR-M1,127.4,120+,205.0,222.5,235.0,,235.0,127.5,140.0,147.5,,147.5,225.0,252.5,-272.5,,252.5,635.0,1,360.5,367.71,343.06,488.15,Yes,,USAPL,2018-12-08,USA,WA,Team Phoinix Holiday Classic
309412,Steven Bench,M,SBD,Single-ply,,,Boys,108.95,109.7,,,,,197.31,,,,,117.93,,,,,179.17,494.42,5,291.83,291.83,279.66,371.0,Yes,,THSPA,2018-01-27,USA,TX,Montgomery Bear Invitational
587376,Håkon Jacobsen,M,SB,Single-ply,,,Teen 14-18,72.2,75,130.0,140.0,160.0,,160.0,-80.0,80.0,-87.5,,80.0,,,,,,240.0,1,175.73,175.73,170.14,,Yes,,NSF,1991-11-16,Norway,,Kretsstevne
386342,Joel Guerrero,M,SBD,Single-ply,,,Boys,101.6,109.7,,,,,213.19,,,,,108.86,,,,,170.1,492.15,13,297.66,297.66,285.94,382.67,Yes,,THSPA,2018-01-13,USA,TX,Sulphur Springs Invitational
847499,Ed Maxwell,M,BD,Single-ply,44.0,40-44,Masters 40-44,126.1,140,,,,,,,,,,120.0,,,,,185.0,305.0,1,173.5,180.96,165.19,,,,USPA,2010-10-23,USA,CA,Central California Powerlifting Championships
919944,Michael Spink,M,SBD,Wraps,,,MO,111.15,125,315.0,330.0,342.5,,342.5,195.0,210.0,-220.0,,210.0,290.0,-315.0,-315.0,,290.0,842.5,1,494.25,494.25,473.26,728.51,,,GPC-GB,2018-04-22,Scotland,,Scottish Championships
712279,Jian Cai Wu,M,SBD,Raw,20.5,20-23,MR-Jr,73.8,74,157.5,170.0,180.0,,180.0,102.5,110.0,112.5,,112.5,-205.0,205.0,-220.0,,205.0,497.5,4,358.55,365.72,346.95,523.2,Yes,,USAPL,2016-12-17,USA,PA,Philadelphia LOVE Championship
1166060,Alicia Gomez,F,SBD,Single-ply,,,Girls,97.43,100,,,,,176.9,,,,,90.72,,,,,170.1,437.72,1,367.36,367.36,316.6,502.19,Yes,,THSWPA,2019-02-15,USA,TX,Spearhead Invitational
1340242,Geoffrey Butia,M,SBD,Wraps,35.5,35-39,Pro Open,107.64,110,,,,,272.16,,,,,165.56,,,,,249.48,687.19,2,407.19,407.19,390.38,589.71,,,IPA,2014-03-01,USA,PA,Pennsylvania State Powerlifting Championships
1041047,Ta-Wei Peng,M,SBD,Single-ply,16.5,16-17,Juniors,59.1,60,,,,,,,,,,,,,,,,,DQ,,,,,Yes,Taiwan,IPF,2000-09-13,Taiwan,,World Juniors Powerlifting Championships
817010,Zachery Pressly,M,SBD,Raw,17.0,16-17,Juniors 16-17,100.0,100,,,,,220.0,,,,,135.0,,,,,225.0,580.0,1,352.98,381.22,339.24,507.24,,,USPA,2016-06-18,USA,OR,Oregon State Powerlifting Championships
403121,Dylan Strickland,M,SBD,Single-ply,,,Varsity,134.72,124.7+,,,,,229.06,,,,,122.47,,,,,181.44,532.97,2,299.61,299.61,284.36,358.51,Yes,,THSPA,2010-01-09,USA,TX,Calhoun Bayou Brawl
1053649,Daniel Ilczyszyn,M,SBD,Raw,21.5,20-23,Juniors,73.88,74,205.0,210.0,215.0,,215.0,142.5,150.0,-152.5,,150.0,242.5,-257.5,257.5,,257.5,622.5,4,448.29,452.77,433.78,675.44,Yes,Poland,IPF,2016-06-19,USA,TX,World Classic Powerlifting Championships
833193,Katie Corio,F,SBD,Raw,23.0,20-23,Open,65.4,67.5,,,,,132.5,,,,,77.5,,,,,170.0,380.0,2,396.86,396.86,350.26,647.59,,,USPA,2017-06-03,USA,CA,Smash Weight Open
559065,Pål Guddal,M,SB,Single-ply,37.5,35-39,Open,109.8,110,205.0,220.0,240.0,,240.0,-225.0,225.0,-230.0,,225.0,,,,,,,DQ,,,,,Yes,Norway,NSF,2009-06-27,Norway,,Åpent stevne
1330446,William B Caughey,M,D,Multi-ply,60.0,60-64,Masters 54-60,110.0,110,,,,,,,,,,,,,,125.0,120.0,120.0,1,70.62,94.63,67.65,217.7,Yes,USA,WABDL,2017-01-01,USA,NV,NV State BP & DL
318434,Jesse Butler,M,SBD,Single-ply,,,Boys,50.53,51.7,,,,,77.11,,,,,49.9,,,,,99.79,226.8,3,229.43,229.43,225.86,317.7,Yes,,THSPA,2019-02-07,USA,TX,Bowie Powerlifting Meet
422881,Jaden Fay,M,SBD,Single-ply,,,Boys,,,,,,,,,,,,,,,,,,,NS,,,,,Yes,,THSPA,2019-01-12,USA,TX,Steer Invitational
572882,Jim-Thomas Løkås,M,SBD,Single-ply,,,Teen 14-18,71.4,75,,,,,115.0,,,,,100.0,,,,,142.5,357.5,1,263.93,263.93,255.6,356.84,Yes,,NSF,2003-12-13,Norway,,Julestevne
1268014,Dmytro Gavrylyuk,M,BD,Multi-ply,23.5,24-34,Pro Open,88.9,90,,,,,,175.0,182.5,190.0,,190.0,190.0,205.0,220.0,,220.0,410.0,2,263.4,263.4,253.9,,,Ukraine,WPA,2013-12-12,Ukraine,,World Cup
936394,Shana Miller,F,SBD,Wraps,28.0,24-34,Open,59.87,60,,,,,188.24,,,,,106.59,,,,,174.63,469.47,1,524.29,524.29,463.25,840.48,,,SPF,2017-12-09,USA,TN,Gritmas Classic
1215752,Evgenij Chirkov,M,B,Raw,27.0,24-34,Open,88.1,90,,,,,,147.5,155.0,-160.0,,155.0,,,,,,155.0,6,100.05,100.05,96.46,604.99,Yes,,WPC-RUS,2010-08-17,Russia,,Eurasian Championships
1291083,Wendy Gomes,F,SBD,Raw,,,Open,60.3,63,,,,,100.0,,,,,55.0,,,,,110.0,265.0,1,294.31,294.31,260.02,463.48,Yes,,CPU,2015-09-20,Canada,ON,North Bay Open
854474,Kris McGowan,F,B,Single-ply,62.0,60-64,Open,61.0,67.5,,,,,,,,,,72.5,,,,,,72.5,1,79.8,111.17,70.5,481.49,,,USPA,2016-07-23,USA,KS,Sunflower State Powerlifting Games
844756,Adam Hughes,M,SBD,Wraps,27.0,24-34,Open,106.8,110,,,,,320.0,,,,,185.0,,,,,287.5,792.5,1,470.81,470.81,451.51,696.24,,,USPA,2017-01-14,USA,MS,Revolution Fitness Powerlifting Championships
1239380,Jessica Haubenstricker,F,SBD,Raw,,,Open,79.65,82.1,68.04,74.84,83.91,,83.91,34.02,38.56,43.09,,43.09,90.72,97.52,102.06,,102.06,229.06,19,210.11,210.11,184.3,358.89,,,MHSPLA,2015-03-01,USA,MI,State Championships
573920,Tore Andrè Mihle,M,B,Single-ply,,,Open,98.8,100,,,,,,-222.5,-230.0,-230.0,,,,,,,,,DQ,,,,,Yes,,NSF,2007-06-30,Norway,,NM benkpress
893829,Tyler Bolger,M,SBD,Raw,21.0,20-23,Juniors 20-23,86.4,90,,,,,217.5,,,,,147.5,,,,,260.0,625.0,1,407.72,415.87,393.25,608.1,Yes,,USPA,2018-10-06,USA,IN,Drug Tested Monster Mash
910494,Yerlan Smagulov,M,SBD,Single-ply,18.5,18-19,Juniors,85.2,93,,,,,330.0,,,,,180.0,,,,,285.0,795.0,2,522.68,543.59,504.28,643.38,Yes,Kazakhstan,KPF,2013-07-05,Kazakhstan,,Kazakhstan Sub-Juniors & Juniors Powerlifting Championships
743328,Atarangi Moli,M,SBD,Raw,17.5,18-19,MR-T2,108.2,120,142.5,170.0,182.5,,182.5,110.0,122.5,-125.0,,122.5,165.0,175.0,187.5,,187.5,492.5,1,291.34,308.82,279.26,397.35,Yes,,USAPL,2018-04-28,USA,HI,Hawaii High School Championship
559020,Rolf A. Halvorsen,M,B,Single-ply,,,Masters 60-69,75.8,83,,,,,,-130.0,130.0,135.0,,135.0,,,,,,135.0,1,95.49,95.49,92.35,491.94,Yes,,NSF,2011-04-05,Norway,,Åpent stevne
1144188,Jaylei Lamb,F,SBD,Single-ply,,,Girls,58.42,60.1,,,,,86.18,,,,,49.9,,,,,97.52,233.6,7,265.9,265.9,235.02,372.13,Yes,,THSWPA,2016-02-06,USA,TX,Raider Invitational
1336875,Bradley Bennett,M,D,Single-ply,16.5,16-17,Teen 16-17,75.0,75,,,,,,,,,,,,,,,185.0,185.0,1,131.82,142.37,127.51,435.67,Yes,USA,WABDL,2008-11-12,USA,NV,World Bench Press and Deadlift Championships
1189562,Oscar Persson,M,SBD,Raw,,,Open,83.8,93,,,,,100.0,,,,,70.0,,,,,150.0,320.0,12,212.4,212.4,204.99,276.48,Yes,,SSF,2015-11-14,Sweden,,DM i styrkelyft - klassisk Sydsvenska SDF
110153,Bret Medeiros,M,SBD,Single-ply,,,Open,67.5,67.5,,,,,222.5,,,,,137.5,,,,,227.5,587.5,1,452.97,452.97,439.38,566.22,,,USPF,1981-03-22,USA,HI,Hawaii International Powerlifting Championships
703452,Lucas Hatton,M,SBD,Raw,22.5,20-23,MR-Jr,119.8,120,240.0,260.0,280.0,,280.0,-165.0,172.5,-182.5,,172.5,230.0,247.5,272.5,,272.5,725.0,1,416.98,416.98,397.98,589.2,Yes,,USAPL,2018-03-24,USA,WA,Seattle Rookie Competition
457494,Shay Tompkins,M,SBD,Single-ply,,,Boys,81.08,82.1,,,,,192.78,,,,,88.45,,,,,167.83,449.06,5,304.02,304.02,293.6,400.05,Yes,,THSPA,2014-02-13,USA,TX,H.O.T. PowerLift Championship
708429,Joel Waters,M,SBD,Raw,38.5,35-39,MR-O,81.5,83,180.0,190.0,-200.0,,190.0,92.5,97.5,100.0,,100.0,225.0,237.5,245.0,,245.0,535.0,1,361.05,361.05,348.65,529.45,Yes,,USAPL,2016-12-11,USA,NE,Midwest Senior States
294588,Nathan Briley,M,SBD,Single-ply,,,Boys,62.32,67.1,,,,,124.74,,,,,74.84,,,,,136.08,335.66,14,276.72,276.72,269.18,370.51,Yes,,THSPA,2015-01-20,USA,TX,Lampasas Badger Powerlifting Invitational
657322,Chrystal Garcia,F,SBD,Raw,34.0,24-34,Classic Open,73.53,75,102.5,105.0,112.5,117.5,112.5,67.5,70.0,77.5,-80.0,77.5,137.5,140.0,145.0,,145.0,335.0,2,322.5,322.5,283.89,540.95,Yes,,RAW,2018-05-19,USA,,American Challenge
447690,Matthew Beacom,M,SBD,Single-ply,,,Boys,64.86,67.1,,,,,151.95,,,,,,,,,,,,DQ,,,,,Yes,,THSPA,2019-01-19,USA,TX,Malakoff Invitational
513469,Ethan Still,M,SBD,Single-ply,,,Boys,174.45,124.7+,,,,,172.37,,,,,99.79,,,,,167.83,439.98,3,237.98,237.98,222.73,274.06,Yes,,THSPA,2011-01-15,USA,TX,The Rice Invitational
1121183,Paige Erigan,F,SBD,Single-ply,,,Girls,54.88,56,,,,,61.23,,,,,27.22,,,,,81.65,170.1,5,203.33,203.33,179.94,305.11,Yes,,THSWPA,2016-01-21,USA,TX,Anahuac Meet 1
360620,Matt Provost,M,SBD,Single-ply,,,Boys,55.07,55.7,,,,,129.27,,,,,56.7,,,,,140.61,326.59,3,302.26,302.26,295.86,396.24,Yes,,THSPA,2019-01-24,USA,TX,Montgomery Bear Invitational
1130058,Kristina Ekmark,F,SBD,Single-ply,,,Girls,73.12,75,,,,,102.06,,,,,65.77,,,,,120.2,288.03,5,278.29,278.29,245.01,401.43,Yes,,THSWPA,2019-01-19,USA,TX,Splendora
832337,PJ Denler,F,SBD,Raw,26.0,24-34,Open,58.15,60,,,,,117.5,,,,,65.0,,,,,-135.0,,DQ,,,,,,,USPA,2017-10-21,USA,CA,The Jacked O'Ween Open
390392,Keith Ngondo,M,SBD,Single-ply,,,Boys,95.62,99.7,,,,,272.16,,,,,131.54,,,,,272.16,675.85,2,419.17,419.17,403.36,521.38,Yes,,THSPA,2015-01-17,USA,TX,Anna Invitational
598873,Ray Ortiz,M,B,Single-ply,55.0,55-59,p+f,98.47,100,,,,,,,,,,250.0,,,,,,250.0,1,153.11,187.55,147.21,655.16,Yes,USA,NASA,2017-12-16,USA,TX,Texas Holiday Classic
556717,Torgeir Trondsen,M,B,Raw,,,Masters 40-49,82.62,83,,,,,,110.0,120.0,-127.5,,120.0,,,,,,120.0,4,80.32,80.32,77.54,489.52,Yes,Norway,NSF,2018-12-01,Norway,,NM benkpress utstyrsfritt
868800,Sharron Quackenbush,F,B,Raw,67.0,65-69,Masters 65-69,66.22,67.5,,,,,,,,,,30.0,,,,,,30.0,1,31.05,47.9,27.4,280.63,,,USPA,2013-07-12,USA,NV,National PL BP DL Championship
1062049,Pamela Torres,F,SBD,Single-ply,,,Girls,67.13,67.3,,,,,,,,,,,,,,,,,DQ,,,,,Yes,,THSWPA,2019-01-26,USA,TX,3rd Annual Eagle Strong Invitational
1420945,Joanne Gibbons,F,SBD,Raw,,,F-O,68.5,72,,,,,105.0,,,,,55.0,,,,,130.0,290.0,3,292.9,292.9,258.31,481.5,Yes,,IrishPF,2017-09-02,Ireland,,September Open
908251,Bakytbek Turetaev,M,SBD,Single-ply,18.5,18-19,Juniors,65.9,66,,,,,220.0,,,,,155.0,,,,,195.0,570.0,1,448.12,466.05,435.01,560.2,Yes,,KPF,2015-03-14,Kazakhstan,,Kazakhstan Powerlifting Cup
365931,Ty Henderson,M,SBD,Single-ply,,,Boys,48.99,51.7,,,,,95.25,,,,,58.97,,,,,111.13,265.35,3,277.63,277.63,273.96,368.07,Yes,,THSPA,2014-02-13,USA,TX,Gonzales Powerlifting Meet
1039421,Linda Kåda Høiland,F,SBD,Single-ply,32.5,24-34,Open,61.11,63,165.0,175.0,-180.0,,175.0,85.0,90.0,-92.5,,90.0,170.0,180.0,185.0,,185.0,450.0,10,494.65,494.65,436.95,608.78,Yes,Norway,IPF,2012-11-10,Puerto Rico,,World Powerlifting Championships
48934,Yoshie Takizawa,F,SBD,Single-ply,61.0,60-64,Open,45.75,47,102.5,112.5,-117.5,,112.5,-67.5,67.5,72.5,,72.5,100.0,112.5,125.0,,125.0,310.0,5,424.99,580.54,379.71,510.92,Yes,Japan,JPA,2018-06-16,Japan,,Japanese Powerlifting Championships
